property_id,lot_area,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,foundation,gr_liv_area,bedroom_abv_gr,fireplaces,yr_sold,sale_condition,lot_frontage,exterior1st,sale_type,fence,garage_type,mas_vnr_type,garage_cars,bsmt_fin_sf1,bsmt_fin_sf2,total_bsmt_sf,porcentaje_sotano_terminado,total_outdoor_space,has_outdoor_space,lot_coverage_pct,garage_age,house_age,years_since_remodel,has_been_remodeled,total_bathrooms,is_noisy,mo_sold_sin,mo_sold_cos,es_temporada_alta,total_living_porch,total_outdoor_deck,has_gas_heating,has_central_air,is_single_kitchen,has_standard_electrical,exter_qual,exter_cond,bsmt_qual,heating_qc,kitchen_qual,fireplace_qu,functional,bsmt_fin_type2,bsmt_exposure,lot_shape,garage_finish,paved_drive,land_slope,alley,log_sale_price,deterioration_index,needs_urgent_repair,edad_efectiva,penalizacion_condicion
590,9100,Lvl,Inside,BrkSide,1Fam,1Story,5,6,Gable,BrkTil,935,2,0,2008,Normal,50.0,VinylSd,WD,None,Detchd,None,1,0,0,742,0.0,0,0,0.10274725274725274,20,78,48,1,1.0,1,-0.86602540378443837,-0.50000000000000044,0,0,0,1,1,1,0,3,3,3,3,3,0,7,1,1,3,1,1,2,0,11.283512300642423,4,0,30,0
1401,6000,Lvl,Corner,BrkSide,1Fam,1.5Fin,6,7,Gable,BrkTil,1158,3,1,2008,Normal,50.0,WdShing,WD,None,BuiltIn,None,1,0,0,862,0.0,112,1,0.193,79,79,58,1,1.0,0,-0.49999999999999972,-0.86602540378443882,1,112,0,1,1,1,1,3,3,3,3,3,4,7,1,1,3,2,2,2,0,11.695247021764184,4,0,21,0
936,5825,Lvl,Inside,BrkSide,1Fam,1Story,4,5,Gable,PConc,747,1,0,2006,Normal,52.0,MetalSd,WD,None,Detchd,BrkFace,2,0,0,600,0.0,32,1,0.12824034334763948,53,80,53,1,1.0,0,1.2246467991473532e-16,-1.0,1,32,0,1,1,1,1,3,4,2,4,3,0,7,1,2,2,1,2,2,0,11.288531131754366,2,0,27,0
913,6120,Lvl,Inside,BrkSide,1Fam,1Story,5,7,Gable,BrkTil,1015,3,0,2006,Abnorml,51.0,MetalSd,WD,MnPrv,Detchd,None,1,489,0,768,0.63671875,232,1,0.16584967320261437,81,81,56,1,1.0,0,-0.49999999999999972,-0.86602540378443882,1,232,0,1,0,1,1,3,3,3,3,3,0,6,1,1,3,1,2,2,0,11.385092093460344,4,0,25,0
30,6324,Lvl,Inside,BrkSide,1Fam,1Story,4,6,Gable,BrkTil,520,1,0,2008,Normal,60.0,MetalSd,WD,None,Detchd,None,1,0,0,520,0.0,136,1,0.08222643896268185,88,81,58,1,1.0,1,0.49999999999999994,-0.86602540378443871,1,87,49,1,0,1,1,3,3,3,2,2,0,7,1,1,2,1,2,2,0,11.134589024250317,5,0,23,1
1136,6180,Lvl,Corner,BrkSide,1Fam,1Story,6,5,Gable,BrkTil,986,2,1,2007,Normal,60.0,Wd Sdng,WD,None,Detchd,None,1,0,0,960,0.0,128,1,0.15954692556634303,81,81,57,1,1.0,0,0.49999999999999994,-0.86602540378443871,1,0,128,1,0,1,1,3,3,3,3,3,4,7,1,1,3,1,2,2,0,11.532728092266408,4,0,24,0
498,9120,Lvl,Inside,BrkSide,1Fam,1.5Fin,7,6,Gable,PConc,1820,4,0,2008,Normal,60.0,Wd Sdng,WD,GdPrv,Detchd,None,1,329,0,1026,0.32066276803118909,100,1,0.19956140350877194,83,83,58,1,3.0,0,1.2246467991473532e-16,-1.0,1,0,100,1,1,1,1,3,4,3,5,3,0,7,1,1,3,1,0,2,2,12.122691036591123,1,0,25,0
438,6000,Lvl,Inside,BrkSide,1Fam,1.5Unf,6,7,Gable,PConc,904,2,0,2009,Normal,50.0,Wd Sdng,WD,None,Detchd,None,1,0,0,884,0.0,105,1,0.15066666666666667,83,83,5,1,1.0,0,0.49999999999999994,0.86602540378443871,0,105,0,1,1,1,1,4,3,3,4,3,0,7,1,1,3,1,2,2,0,11.686878772093667,3,0,78,1
977,5900,Bnk,Inside,BrkSide,1Fam,1Story,4,7,Gable,PConc,869,2,0,2006,Normal,51.0,Wd Sdng,WD,None,None,None,0,0,0,440,0.0,0,0,0.14728813559322035,-999,83,48,1,1.0,0,-0.86602540378443837,-0.50000000000000044,0,0,0,1,1,1,0,3,3,4,3,2,0,7,1,1,2,0,2,2,0,11.356271654924852,4,0,35,1
556,6380,Lvl,Inside,BrkSide,1Fam,1.5Unf,5,6,Gable,BrkTil,1048,2,1,2006,Normal,58.0,MetalSd,WD,None,Detchd,None,1,0,0,993,0.0,116,1,0.16426332288401255,84,84,56,1,1.0,0,-0.86602540378443837,-0.50000000000000044,0,116,0,1,1,1,0,3,3,3,3,3,4,7,1,1,3,1,2,2,0,11.635143097694478,4,0,28,0
276,7264,Lvl,Inside,BrkSide,1Fam,1.5Fin,7,7,Gable,BrkTil,1548,3,0,2009,Normal,55.0,Wd Sdng,WD,None,Detchd,None,2,0,0,952,0.0,218,1,0.21310572687224669,31,84,2,1,2.5,0,-0.8660254037844386,0.50000000000000011,0,144,74,0,0,1,1,4,4,3,4,5,0,7,1,1,3,1,2,2,0,12.230765258120545,2,0,82,1
1203,6000,Lvl,Corner,BrkSide,1Fam,1.5Fin,5,8,Gable,BrkTil,1348,3,1,2009,Normal,50.0,Wd Sdng,WD,None,Detchd,None,1,0,0,884,0.0,208,1,0.22466666666666665,49,84,12,1,2.0,0,0.49999999999999994,-0.86602540378443871,1,208,0,1,1,1,1,3,3,3,5,3,2,7,1,1,3,1,0,2,0,11.669929213779893,2,0,72,1
827,6130,Lvl,Inside,BrkSide,1Fam,1.5Unf,5,6,Gable,BrkTil,784,2,0,2008,Normal,50.0,MetalSd,WD,None,None,None,0,784,0,784,1.0,116,1,0.12789559543230017,-999,84,58,1,2.0,0,0.49999999999999994,-0.86602540378443871,1,116,0,1,1,1,1,3,3,3,4,4,0,7,1,1,3,0,2,2,0,11.603679828238693,3,0,26,0
547,8737,Bnk,Inside,BrkSide,1Fam,1.5Fin,6,7,Gable,BrkTil,1635,3,1,2007,Normal,70.0,BrkFace,WD,None,Detchd,None,2,300,0,1065,0.28169014084507044,182,1,0.18713517225592308,57,84,57,1,1.5,0,0.49999999999999994,-0.86602540378443871,1,144,38,1,1,1,0,3,3,4,5,3,4,7,1,1,2,1,2,2,0,12.254862809699606,2,0,27,0
762,6911,Lvl,FR2,BrkSide,1Fam,1Story,5,5,Gable,PConc,1301,2,0,2009,Normal,60.0,Wd Sdng,WD,None,Detchd,None,2,405,0,1145,0.35371179039301309,0,0,0.18825061496165532,44,85,59,1,1.0,1,-0.8660254037844386,0.50000000000000011,0,0,0,1,1,1,1,3,3,3,3,2,0,6,1,2,3,1,2,2,0,11.512925464970229,4,0,26,0
697,6000,Lvl,Inside,BrkSide,1Fam,1Story,5,7,Gable,CBlock,616,2,0,2006,Normal,50.0,Wd Sdng,WD,None,Detchd,None,1,616,0,616,1.0,129,1,0.10266666666666667,85,85,56,1,1.0,0,1.2246467991473532e-16,-1.0,1,129,0,1,1,1,1,3,3,3,4,3,0,7,1,1,3,1,2,2,0,11.396391648714276,3,0,29,0
1415,13053,Bnk,Inside,BrkSide,1Fam,1.5Fin,6,7,Gambrel,BrkTil,1848,4,1,2008,Normal,64.0,Wd Sdng,WD,None,Detchd,None,2,0,0,833,0.0,220,1,0.14157664904619627,86,85,8,1,1.5,0,1.2246467991473532e-16,-1.0,1,220,0,1,1,1,1,3,3,3,4,4,4,7,1,1,3,1,0,2,2,12.240474072247506,3,0,77,1
808,21384,Lvl,Inside,BrkSide,1Fam,2Story,5,6,Gable,CBlock,1576,3,1,2009,Normal,144.0,Wd Sdng,WD,None,Attchd,None,2,1309,0,1324,0.98867069486404835,312,1,0.073699962588851475,86,86,5,1,3.5,0,0.49999999999999994,-0.86602540378443871,1,0,312,1,1,1,1,3,3,3,5,4,3,7,1,4,3,2,2,2,0,12.317166693035761,2,0,81,1
1140,8731,Lvl,Inside,BrkSide,1Fam,1Story,5,5,Gable,BrkTil,1167,3,1,2007,Normal,98.0,Stucco,WD,None,Detchd,None,2,645,0,915,0.70491803278688525,342,1,0.13366166533043181,35,87,57,1,1.0,0,0.49999999999999994,-0.86602540378443871,1,342,0,1,1,1,1,3,2,3,3,3,4,3,1,1,2,1,2,2,0,11.877568578558138,5,1,30,0
1398,6120,Lvl,Inside,BrkSide,1Fam,2Story,5,8,Gable,BrkTil,1513,4,0,2007,Normal,51.0,MetalSd,WD,None,Detchd,None,1,0,0,939,0.0,174,1,0.24722222222222223,74,87,3,1,1.5,0,0.49999999999999994,-0.86602540378443871,1,150,24,1,1,1,1,3,3,3,5,3,0,7,1,2,3,1,0,2,0,11.831379196088763,2,0,84,1
532,6155,Lvl,FR3,BrkSide,1Fam,2Story,6,8,Gable,BrkTil,1362,3,0,2008,Normal,60.0,Wd Sdng,WD,None,Detchd,None,2,0,0,611,0.0,84,1,0.22128350934199836,88,88,9,1,2.0,1,1.2246467991473532e-16,-1.0,1,84,0,1,1,1,1,3,3,2,5,3,0,7,1,2,2,3,2,2,0,11.759785542901755,2,0,79,1
1264,13515,Lvl,Inside,BrkSide,1Fam,2Story,6,6,Gambrel,PConc,1824,3,1,2007,Normal,60.0,Wd Sdng,WD,GdPrv,Detchd,None,2,0,0,764,0.0,126,1,0.13496115427302996,67,88,57,1,1.0,0,-0.49999999999999972,-0.86602540378443882,1,126,0,1,1,1,0,3,3,3,5,3,4,7,1,1,3,1,0,2,2,12.103486056755072,2,0,31,0
587,10267,Lvl,Inside,BrkSide,1Fam,1Story,6,7,Gable,BrkTil,838,2,0,2008,Normal,55.0,Stucco,WD,MnWw,Detchd,None,1,210,606,816,1.0,112,1,0.081620726599785726,47,90,8,1,2.0,1,0.49999999999999994,-0.86602540378443871,1,112,0,1,1,1,1,3,4,3,5,2,0,7,5,2,3,3,0,2,0,11.77528972943772,1,0,82,1
290,8730,Lvl,Inside,BrkSide,1Fam,2Story,6,7,Gable,BrkTil,1396,3,0,2007,Normal,60.0,Wd Sdng,WD,None,Detchd,None,1,0,0,698,0.0,259,1,0.15990836197021763,4,92,4,1,1.0,1,-0.49999999999999972,-0.86602540378443882,1,259,0,1,1,1,0,3,3,3,5,3,0,7,1,1,3,1,2,2,0,11.941944326032129,2,0,88,1
329,11888,Bnk,Inside,BrkSide,1Fam,2.5Unf,6,6,Gable,BrkTil,2134,5,0,2009,Normal,52.0,Wd Sdng,WD,None,Detchd,None,2,0,0,844,0.0,328,1,0.17950874831763122,79,93,15,1,2.0,0,-0.49999999999999972,-0.86602540378443882,1,268,60,1,0,1,0,3,3,3,4,4,0,7,1,1,2,1,2,2,2,12.276065017350209,3,0,78,1
1444,8854,Lvl,Inside,BrkSide,1Fam,1.5Unf,6,6,Gable,BrkTil,952,2,1,2009,Normal,52.0,Wd Sdng,WD,None,Detchd,None,1,0,0,952,0.0,138,1,0.10752202394398012,93,93,59,1,1.0,0,0.49999999999999994,-0.86602540378443871,1,40,98,0,0,1,0,3,3,3,2,2,4,7,1,1,3,1,1,2,0,11.703545824578878,5,0,34,0
185,7438,Lvl,Inside,BrkSide,1Fam,1.5Fin,5,8,Gable,PConc,1252,3,0,2006,Normal,92.0,AsbShng,WD,MnPrv,Attchd,None,2,0,0,504,0.0,104,1,0.16832481849959666,20,98,15,1,1.0,1,1.2246467991473532e-16,-1.0,1,0,104,1,1,1,1,3,3,2,4,3,0,7,1,1,2,1,2,2,0,11.751942365440728,3,0,83,1
975,11414,Lvl,Corner,BrkSide,1Fam,2Story,7,8,Gable,BrkTil,2019,3,0,2009,Normal,60.0,HdBoard,WD,GdPrv,Detchd,None,2,0,0,728,0.0,644,1,0.17688803224110741,12,99,16,1,1.0,1,-0.8660254037844386,0.50000000000000011,0,0,644,1,0,1,1,3,4,4,3,4,0,7,1,1,2,1,2,2,0,12.028738630247258,3,0,83,1
801,12798,HLS,Inside,ClearCr,1Fam,2Story,6,5,Gable,PConc,1688,4,0,2008,Normal,79.0,VinylSd,WD,None,Attchd,None,2,462,0,616,0.75,702,1,0.13189560868885764,11,11,11,0,3.5,1,0.49999999999999994,-0.86602540378443871,1,185,517,1,1,1,1,3,3,4,4,4,0,7,1,4,2,2,2,1,0,12.206072645530174,3,0,0,0
683,2887,HLS,Inside,ClearCr,1Fam,1Story,6,5,Gable,PConc,1291,2,1,2008,Normal,80.0,Wd Sdng,WD,None,Attchd,None,2,1003,0,1291,0.77691711851278078,307,1,0.4471770003463803,12,12,11,1,2.0,0,-0.50000000000000044,0.86602540378443837,0,0,307,1,1,1,1,3,3,4,5,4,4,7,1,2,3,1,2,2,0,12.061046873479915,2,0,1,0
1066,14000,Lvl,Inside,ClearCr,1Fam,2Story,7,5,Gable,PConc,2260,3,0,2010,Normal,80.0,Wd Sdng,WD,None,Attchd,None,2,1201,0,1306,0.91960183767228176,340,1,0.16142857142857142,14,14,13,1,3.5,0,0.86602540378443871,-0.49999999999999978,1,0,340,1,1,1,1,4,3,5,5,4,0,7,1,4,3,2,2,1,0,12.70076888736628,2,0,1,0
385,53107,Low,Corner,ClearCr,1Fam,2Story,6,5,Gable,PConc,1953,3,2,2007,Normal,80.0,HdBoard,WD,None,Attchd,None,2,985,0,1580,0.62341772151898733,447,1,0.036774813113148924,15,15,15,0,3.5,1,1.2246467991473532e-16,-1.0,1,0,447,1,1,1,1,4,3,4,5,4,2,7,1,3,1,3,2,1,0,12.388394202324129,2,0,0,0
177,10029,Lvl,Corner,ClearCr,1Fam,2Story,6,5,Gable,PConc,2060,4,1,2007,Normal,97.0,Plywood,WD,None,Attchd,BrkFace,2,831,0,1151,0.72198088618592526,420,1,0.20540432745039386,19,19,18,1,3.0,0,-1.0,-1.8369701987210297e-16,0,192,228,1,1,1,1,4,3,4,3,3,3,7,1,1,2,1,2,2,0,12.259613412458204,4,0,1,0
352,5271,Low,Inside,ClearCr,1Fam,1Story,7,5,Gable,PConc,1453,2,1,2006,Abnorml,80.0,Wd Sdng,WD,None,Attchd,None,2,1082,0,1453,0.74466620784583615,264,1,0.27565926769114019,20,20,20,0,2.5,0,-2.4492935982947064e-16,1.0,0,184,80,1,1,1,1,3,3,4,4,4,3,7,1,4,2,2,2,1,0,12.154779351142624,3,0,0,0
452,70761,Low,Inside,ClearCr,1Fam,1Story,7,5,Gable,CBlock,1533,2,2,2006,Normal,62.0,Plywood,WD,None,Attchd,None,2,655,0,1533,0.4272667971298108,254,1,0.021664476194513928,31,31,31,0,3.0,0,-2.4492935982947064e-16,1.0,0,0,254,1,1,1,1,3,3,4,3,4,3,7,1,4,2,1,2,1,0,12.542544882151386,4,0,0,0
1271,23595,Low,Inside,ClearCr,1Fam,1Story,7,6,Shed,PConc,1524,0,1,2010,Normal,80.0,Plywood,WD,None,Attchd,None,2,1258,0,1332,0.94444444444444442,268,1,0.0645899554990464,31,31,31,0,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,268,1,1,1,1,4,3,4,3,4,3,7,1,4,3,3,2,0,0,12.468436909997665,4,0,0,0
280,10005,Lvl,Inside,ClearCr,1Fam,2Story,7,5,Hip,CBlock,2022,4,1,2008,Normal,83.0,Plywood,WD,None,Attchd,BrkFace,2,392,0,1160,0.33793103448275863,405,1,0.20209895052473764,31,31,31,0,2.5,0,1.0,6.123233995736766e-17,0,0,405,1,1,1,1,3,3,4,5,3,3,7,1,1,3,3,2,2,0,12.165250651009918,2,0,0,0
707,115149,Low,CulDSac,ClearCr,1Fam,1Story,7,5,Gable,CBlock,1824,2,2,2007,Normal,80.0,Plywood,WD,None,Attchd,Stone,2,1219,0,1643,0.74193548387096775,428,1,0.015840345986504443,36,36,5,1,3.0,0,1.2246467991473532e-16,-1.0,1,0,428,1,1,1,1,3,3,4,3,4,3,7,1,4,1,1,2,0,0,12.618182296357007,4,0,31,0
121,21453,Low,CulDSac,ClearCr,1Fam,SLvl,6,5,Flat,CBlock,988,1,2,2006,Normal,80.0,Plywood,WD,None,Attchd,None,2,938,0,938,1.0,260,1,0.046054164918659393,37,37,37,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,130,130,1,1,1,1,3,3,3,5,3,3,7,1,4,2,1,2,0,0,12.100712129872347,2,0,0,0
819,8816,Lvl,Inside,ClearCr,1Fam,SLvl,6,7,Gable,CBlock,1052,3,0,2010,Normal,80.0,HdBoard,WD,MnPrv,Attchd,BrkFace,2,504,0,1010,0.499009900990099,0,0,0.11932849364791288,39,39,39,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,0,1,1,1,1,3,3,3,4,3,0,7,1,3,3,1,2,2,0,11.951180395901384,3,0,0,0
790,12205,Low,Inside,ClearCr,1Fam,2Story,6,8,Gable,CBlock,2087,5,0,2007,Normal,80.0,HdBoard,WD,None,Attchd,BrkFace,2,568,0,832,0.68269230769230771,301,1,0.17099549365014338,41,41,0,1,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,301,1,1,1,1,3,3,3,4,4,0,7,1,4,2,3,2,2,0,12.141534124392603,3,0,41,1
1288,36500,Low,Inside,ClearCr,1Fam,1Story,5,5,Gable,CBlock,1582,4,0,2006,Normal,80.0,Wd Sdng,WD,None,Attchd,BrkCmn,2,812,0,1624,0.5,366,1,0.04334246575342466,42,42,42,0,2.5,0,1.2246467991473532e-16,-1.0,1,0,366,1,1,1,1,3,4,3,2,3,0,7,1,3,2,1,0,1,0,12.154779351142624,4,0,0,0
829,28698,Low,CulDSac,ClearCr,1Fam,2Story,5,5,Flat,PConc,2126,3,0,2009,Abnorml,80.0,Plywood,WD,None,Attchd,None,2,249,764,1013,1.0,711,1,0.074081817548261208,42,42,42,0,3.0,0,1.2246467991473532e-16,-1.0,1,225,486,1,1,1,1,3,3,3,3,3,0,5,5,4,1,3,2,0,0,12.128111104060462,4,0,0,0
359,6930,Lvl,Inside,ClearCr,1Fam,SLvl,5,4,Hip,CBlock,1352,3,0,2006,Abnorml,92.0,Wd Sdng,WD,None,BuiltIn,BrkFace,1,300,294,1062,0.559322033898305,462,1,0.1950937950937951,48,48,48,0,1.5,0,-0.49999999999999972,-0.86602540378443882,1,294,168,1,1,1,0,3,3,3,5,4,0,5,3,3,2,1,2,2,0,11.77528972943772,2,0,0,0
154,13500,Lvl,Inside,ClearCr,1Fam,1Story,6,7,Flat,CBlock,1252,1,1,2008,Normal,80.0,BrkFace,WD,None,Attchd,None,2,429,1080,1602,0.94194756554307113,409,1,0.092740740740740735,48,48,33,1,2.0,0,1.0,6.123233995736766e-17,0,0,409,1,1,1,1,3,3,4,4,3,4,7,5,4,3,2,2,2,0,12.367340793126296,3,0,15,0
250,159000,Low,CulDSac,ClearCr,1Fam,1.5Fin,6,7,Gable,CBlock,2144,4,2,2007,Normal,80.0,Wd Sdng,WD,None,Attchd,BrkCmn,2,697,0,1444,0.48268698060941828,98,1,0.013484276729559748,49,49,1,1,2.5,0,1.2246467991473532e-16,-1.0,1,0,98,1,1,1,1,4,3,4,4,4,3,7,1,4,1,3,2,0,0,12.531772785169476,3,0,48,1
372,17120,Lvl,Inside,ClearCr,1Fam,1.5Fin,4,4,Gable,CBlock,1588,4,1,2008,Normal,80.0,WdShing,WD,None,Detchd,None,2,0,0,0,0.0,59,1,0.0927570093457944,17,49,49,0,2.0,1,-0.49999999999999972,-0.86602540378443882,1,0,59,1,1,1,1,3,3,0,3,3,4,5,0,0,3,3,0,2,0,11.808813773969108,4,0,0,0
1263,11250,Lvl,Inside,ClearCr,1Fam,1.5Fin,4,5,Gable,CBlock,1788,5,2,2009,Normal,80.0,Wd Sdng,WD,None,Attchd,None,1,0,0,1104,0.0,120,1,0.15893333333333334,52,52,20,1,2.0,0,-0.50000000000000044,0.86602540378443837,0,0,120,1,1,1,0,3,3,3,5,3,3,5,1,3,3,1,2,2,0,11.992260421644849,2,0,32,0
70,15593,Lvl,Corner,ClearCr,1Fam,1.5Fin,7,4,Gable,CBlock,2287,3,1,2006,Normal,81.0,BrkFace,WD,None,Attchd,None,2,603,0,1304,0.46242331288343558,135,1,0.14666837683575965,53,53,53,0,2.0,0,-0.49999999999999972,-0.86602540378443882,1,114,21,0,1,1,1,4,3,3,3,3,3,7,1,1,3,3,2,2,0,12.323855681186558,4,0,0,0
272,39104,Low,CulDSac,ClearCr,1Fam,1Story,7,7,Flat,CBlock,1363,2,2,2008,Normal,73.0,Plywood,WD,None,Attchd,None,2,226,1063,1385,0.93068592057761734,81,1,0.034855769230769232,54,54,3,1,2.0,0,0.86602540378443871,-0.49999999999999978,1,0,81,1,1,1,1,3,3,4,5,3,3,4,6,4,2,1,2,0,0,12.394624752074764,2,0,51,1
167,10708,Lvl,Inside,ClearCr,1Fam,1Story,5,5,Hip,CBlock,1867,2,3,2009,Normal,80.0,Wd Sdng,COD,GdWo,Attchd,None,1,379,768,1617,0.70933828076685224,618,1,0.17435562196488608,54,54,16,1,2.0,0,-0.50000000000000044,0.86602540378443837,0,142,476,1,1,1,0,4,3,3,5,3,4,7,4,1,2,3,2,2,0,12.154779351142624,2,0,38,0
458,53227,Low,CulDSac,ClearCr,1Fam,1Story,4,6,Flat,CBlock,1663,2,2,2008,Normal,80.0,Plywood,WD,None,Attchd,None,2,1116,0,1364,0.81818181818181823,361,1,0.031243541811486652,54,54,14,1,2.0,0,1.0,6.123233995736766e-17,0,0,361,1,1,1,1,3,3,4,5,4,4,6,1,4,2,3,2,1,0,12.4529327234617,2,0,40,1
1174,18030,Bnk,Inside,ClearCr,1Fam,1.5Fin,5,6,Gable,CBlock,3086,3,1,2007,Normal,138.0,MetalSd,WD,MnPrv,None,None,0,152,469,1598,0.38861076345431789,122,1,0.171159179145868,-999,61,13,1,3.0,0,1.0,6.123233995736766e-17,0,0,122,1,1,1,1,3,3,3,3,5,4,3,4,1,2,0,2,2,0,12.208569525728761,4,0,48,1
940,24090,Lvl,Inside,ClearCr,1Fam,2Story,7,7,Gable,CBlock,2403,4,2,2010,Normal,80.0,MetalSd,COD,None,Attchd,None,1,0,0,1032,0.0,374,1,0.099750933997509339,70,70,60,1,2.0,0,1.2246467991473532e-16,-1.0,1,318,56,1,1,1,1,3,4,3,5,3,3,7,1,2,3,1,2,2,0,12.406561506279576,1,0,10,0
849,45600,Bnk,Inside,ClearCr,1Fam,1.5Fin,6,8,Gable,BrkTil,2358,5,1,2008,Normal,75.0,Wd Sdng,WD,None,Detchd,None,2,0,0,907,0.0,701,1,0.051710526315789471,100,100,11,1,3.0,0,-1.0,-1.8369701987210297e-16,0,175,526,1,1,1,1,3,3,3,3,3,4,7,1,1,1,1,2,2,0,12.388394202324129,4,0,89,1
1403,6762,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1294,2,1,2006,Partial,64.0,VinylSd,New,None,Attchd,None,2,0,0,1286,0.0,223,1,0.19136350192250814,0,0,0,0,2.0,0,-0.49999999999999972,-0.86602540378443882,1,0,223,1,1,1,1,4,3,4,5,4,4,7,1,3,3,2,2,2,0,12.174989532116426,2,0,0,0
221,8990,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1498,2,0,2006,Partial,73.0,VinylSd,New,None,Attchd,None,2,0,0,1498,0.0,384,1,0.16662958843159065,0,0,0,0,2.0,0,0.86602540378443871,-0.49999999999999978,1,0,384,1,1,1,1,4,3,4,5,4,0,7,1,2,2,2,2,2,0,12.230277334226992,2,0,0,0
1052,11175,Lvl,Corner,CollgCr,1Fam,1Story,7,5,Gable,PConc,1316,3,1,2007,Partial,103.0,VinylSd,New,None,Attchd,None,2,0,0,1316,0.0,20,1,0.11776286353467562,0,0,0,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,0,20,1,1,1,1,4,3,4,5,4,4,7,1,3,2,3,2,2,0,12.206777397134413,2,0,0,0
113,9965,Lvl,Inside,CollgCr,1Fam,2Story,7,5,Gable,PConc,2696,4,1,2007,Partial,77.0,VinylSd,New,None,BuiltIn,Stone,3,984,0,1264,0.77848101265822789,472,1,0.27054691419969895,0,0,0,0,3.5,0,-0.8660254037844386,0.50000000000000011,0,168,304,1,1,1,1,4,3,5,5,5,4,7,1,3,3,3,2,2,0,12.858319703517948,2,0,0,0
1022,7406,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1220,2,0,2006,Partial,64.0,VinylSd,New,None,Attchd,Stone,2,684,0,1199,0.57047539616346954,159,1,0.16473129894679989,0,0,0,0,3.0,0,-0.49999999999999972,-0.86602540378443882,1,0,159,1,1,1,1,4,3,4,5,4,0,7,1,3,3,2,2,2,0,12.175613438045465,2,0,0,0
262,9588,Lvl,Inside,CollgCr,1Fam,2Story,8,5,Gable,PConc,2574,3,1,2007,Partial,69.0,CemntBd,New,None,BuiltIn,Stone,3,0,0,1482,0.0,148,1,0.26846057571964954,0,0,0,0,2.5,0,-0.50000000000000044,0.86602540378443837,0,0,148,1,1,1,1,4,3,5,5,5,4,7,1,1,2,3,2,2,0,12.528156144699286,2,0,0,0
291,15611,Lvl,Inside,CollgCr,1Fam,2Story,8,5,Gable,PConc,1919,3,1,2006,Partial,120.0,VinylSd,New,None,Attchd,None,2,0,0,1079,0.0,51,1,0.12292614182307347,0,0,0,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,51,1,1,1,1,4,3,4,5,4,4,7,1,3,3,2,2,2,0,12.359780370124389,2,0,0,0
429,6762,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1208,2,0,2007,Partial,64.0,VinylSd,New,None,Attchd,BrkFace,2,664,0,1208,0.54966887417218546,159,1,0.17864537119195503,0,0,0,0,3.0,0,-1.0,-1.8369701987210297e-16,0,0,159,1,1,1,1,4,3,4,5,4,0,7,1,1,3,2,2,2,0,12.182804018590819,2,0,0,0
939,8760,Lvl,Inside,CollgCr,1Fam,2Story,7,5,Gable,PConc,1962,3,0,2006,Partial,73.0,VinylSd,New,None,Attchd,None,3,464,0,1391,0.3335729690869878,90,1,0.22397260273972602,0,0,0,0,2.5,0,-0.86602540378443837,-0.50000000000000044,0,0,90,1,1,1,1,4,3,4,5,4,0,7,1,2,3,2,2,2,0,12.38755635142507,2,0,0,0
120,8461,Lvl,Inside,CollgCr,1Fam,2Story,6,5,Gable,PConc,1456,3,1,2006,Partial,65.0,VinylSd,New,None,Attchd,None,2,0,0,728,0.0,24,1,0.17208367805223967,1,1,0,1,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,24,1,1,1,1,4,3,4,5,4,4,7,1,1,3,3,2,2,0,12.007560729337492,2,0,1,0
777,11210,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1614,3,0,2006,Partial,86.0,VinylSd,New,None,Attchd,BrkFace,3,20,0,1614,0.012391573729863693,203,1,0.14397859054415701,1,1,0,1,2.0,0,-0.49999999999999972,-0.86602540378443882,1,0,203,1,1,1,1,4,3,4,5,4,0,7,1,3,2,2,2,2,0,12.308177868467327,2,0,1,0
1122,10084,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1552,3,0,2006,Partial,84.0,VinylSd,New,None,Attchd,BrkFace,3,24,0,1552,0.015463917525773196,164,1,0.15390717969059897,1,1,0,1,2.0,0,-0.49999999999999972,-0.86602540378443882,1,0,164,1,1,1,1,4,3,4,5,4,0,7,1,3,3,2,2,2,0,12.26857785088157,2,0,1,0
1075,8556,Lvl,Inside,CollgCr,1Fam,1Story,7,5,Gable,PConc,1240,2,0,2007,Normal,74.0,VinylSd,WD,None,Attchd,None,3,0,0,1240,0.0,233,1,0.14492753623188406,1,1,1,0,2.0,0,0.49999999999999994,-0.86602540378443871,1,0,233,1,1,1,1,4,3,4,5,4,0,7,1,3,3,2,2,2,0,12.175613438045465,2,0,0,0
